 	mecr_fc	mecr_bh
DDX59	-0.1382881883376984	0.3097904466727769
SCYL3	-0.0458610562534665	0.5541269642226914
AKAP8	-0.0157325839249864	0.7354602619854789
APBB2	-0.708161274266002	0.0024287336600432
PPP1R12A	-0.0928147570135688	0.427376001908345
TMEM43	0.362294596178026	0.3158503144559186
TPRG1L	-0.7447197382213386	0.0020578983195049
POC5	-0.2305013434617833	0.0012310239881632
CCDC97	-0.175616387723036	0.1186767220009605
TM9SF1	0.187013262348574	0.0579771616992504
RSRC1	0.1409680492355324	0.0426239133579052
DHX34	0.3876375959723213	0.0189665690794396
MXRA8	-0.0355335669029178	0.8452510992732326
GTLF3B	-0.07528628254492	0.3481175595103481
FOXP4	-0.031265442168864	0.5506971186164406
NVL	-0.0942047461967603	0.1827825888253428
ERGIC1	0.0121596692960574	0.95251143262987
DNAJC10	0.0793816195943837	0.196645863324222
ABCB6	-0.181707003679836	0.178037797059783
HMG20A	0.325287949423879	0.0001675895446758
MFSD1	-0.098565189353467	0.2476056528499255
TELO2	0.1704996669722851	0.0013487476257852
FBXO3	0.1105977533668429	0.0498796323835195
BRIX1	0.0746608360101682	0.4671117794870504
TJAP1	-0.1384525379335723	0.0689821497749723
PAK1IP1	-0.1308367931310726	0.018035961915577
TSPAN4	0.1348624831181092	0.2955423774312198
FAM96A	0.146102011938335	0.224782873252529
METTL15	-0.0269290041755436	0.8086342081566282
PPP1R2	-0.8392834992892727	3.41504158713e-05
RNFT1	0.1026416530183769	0.07942696793235
AKR1E2	-0.2693500051354505	0.137229589724348
SDF2	-0.0531708337779104	0.5888769764124453
BAP18	0.1888401495436531	0.0626928330214974
CRIP2	-0.4471670726135788	0.001886036752113
RMDN1	-0.2610417298769151	0.014298415029678
ETFB	0.3483606442018602	0.0017513093588386
MAD2L1BP	-0.2866466909265569	5.90328308938e-05
APOO	-0.1516290264469793	0.0636257493426703
L7RN6	-0.0486943881088722	0.5796640159830034
RAB13	-0.21474435958694	0.1046103041861526
DTD1	0.7146909273456731	0.0001248031915817
RASSF7	0.1886650262610762	0.0708198163137162
RAI14	0.2020856445631298	0.0127584500560543
EMC7	0.3353923806282032	0.2635733310407248
LACTB	0.4075284664765138	0.1720715747775329
SERHL	0.3813488825769152	0.0041161247535568
SIL1	1.17229241071254	6.529392664784781e-10
XPO7	-0.1229144875542095	0.0004673540467422
IPO7	-0.0772702798413642	0.1791477752961706
SYNC	-0.5951089535756109	0.0074273164254714
TCF20	0.2441741377921051	7.96264103697e-05
SORCS2	-0.7962742151984445	0.0124691191174026
UBL5	0.0484159687117726	0.040935912308705
NIF3L1	0.4936926448517083	1.37133298964e-05
SCYL1	-0.0445168404393848	0.3950353609435264
COL4A3BP	-0.7204354892437205	3.99727620487e-05
MAGI3	-0.6782132869378041	3.45533462066e-05
TSC22D4	-0.1683884959277205	0.0597941246070803
EHD4	-0.4348579099581737	6.6428930331e-06
YIPF5	0.8685046822059674	0.0012130650361588
MGEA5	0.3587723376358309	0.002422013566984
MYCBP	-0.7832596180394595	0.0004907796186087
SYT13	0.6095678502819044	0.0011353434610074
AIF1L	-0.4252256049545728	0.0713916357993005
STX12	-0.9773278505810596	1.9595443736e-06
TOR3A	-0.199908905317597	0.1686016926235199
TNFRSF23	-1.1073906795120414	0.000114080000929
TFCP2	0.4613153357364597	0.0003278748680594
RALGPS2	-1.4103318483552578	3.29303817766e-05
MESDC2	0.1523520679833652	0.0222691611173551
LIMA1	-0.0982189108684847	0.1486964716976038
STRN3	-0.2880598776971491	0.0008194925707064
NUSAP1	0.4412735628311598	1.45728548277e-05
CSE1L	-0.1843137317235969	0.0003578146651434
SCAMP2	0.1868821449859209	0.0786521140604916
44454	0.4944113261814021	0.0282125805880419
MKRN2	0.1926810289660582	0.08063110941486
UBE4B	-0.3686385096496952	0.0084147024530319
NEK6	-0.039858511046057	0.4536638228467418
NEK7	0.0744473645625417	0.5576949225787131
BVES	-0.662100620104914	0.0304296222633433
CMTM7	0.6453347297113768	0.0001417617627724
XPO4	0.0688874838569441	0.0125292023055122
SDF2L1	-0.4788639886019311	0.0112029281349499
EIF4ENIF1	-0.1702289368148571	0.0091218966921129
PSMG2	0.3010257000334219	0.0020172677286021
ANP32B	-0.0239127493475471	0.8306676937578509
DDX24	0.3562666954451987	0.0022714307031064
AGK	0.5195409776241343	0.0079274532696172
PGPEP1	-0.4871090095342164	2.95032055234e-05
SP6	-2.3516439271222414	0.016509155869202
GTF2I	0.2843048410286832	0.005329321910581
TM9SF3	-0.1377063914841257	0.054919391383242
JPH2	0.650531041588016	0.0890921975078344
TSSC4	0.1346113421620997	0.0485853775069763
SLC9A3R2	-0.3274213274886975	0.0158106189904493
KDELC1	0.3400262212410316	7.74792747943e-05
CLPX	0.487617883054968	6.55940812479e-05
AMMECR1	-0.6126421360776672	0.0002567084187601
BIN3	-0.4093743756890706	0.0046186545515818
STK4	-0.2515159632319436	0.0083330179623516
FIBP	0.0608915401606627	0.5254148521007123
GTF2IRD1	0.0274466187063252	0.7687485086223188
PRAF2	-0.1077455502742017	0.7703197150266358
DAZAP1	-0.1859626619861885	0.0141042785057848
ERCC6L2	-0.1405769359132757	0.3996395945919888
PLEKHO1	0.2020851228970233	0.164024500740502
HTRA2	0.17731747158698	0.1679830629078009
PLSCR3	-0.5158799867173022	0.0072452182084408
PLSCR1	0.0160719564050924	0.8300674939263589
FLII	0.2207682686426167	0.2857263544212713
PBK	-0.036488491033762	0.7385516908409244
RPF2	0.7450229040932961	0.0284590182132748
CCDC86	0.8540096233394702	0.033362955385762
RILPL1	0.2124458926419084	0.0211941194605675
THAP11	0.2268613032427191	0.0020431474402788
FADS3	0.208859526766964	0.5330870486029395
NO66	0.3385233509439198	0.0087589751970498
TACC2	0.1467856433137537	0.0849112548117674
TMEM47	0.5824481401588413	0.0001063388953758
NOA1	0.4761638263593275	0.0004180052378753
RNASE4	-1.0754918489436511	0.0008241546851684
LANCL2	0.6797591320668965	0.0002866049870771
SH3BGRL	-0.2182803417291645	0.0774284675525875
KLF13	0.089903256088513	0.4238244462523174
PSMG1	0.3343072729146438	0.0176763689372326
BTNL10	0.0464811264217572	0.5909413434135504
SH3GLB1	-0.8119529282790454	0.000580332887431
MYG1	0.1143090972138716	0.1793228262333808
MLH1	0.2764834782139274	0.0404256773483883
MBNL1	-0.0885919343361592	0.2346673010431663
CHRAC1	-0.2577567103817539	0.0142048501721639
LDB3	-1.0421712815888	0.0037290035190511
SCAMP4	-0.0435538818815021	0.7433525531058152
ARL6IP1	0.153784552341387	0.6083762310104801
LGALS8	-0.1361390693258835	0.1661996099989093
HMGN5	0.2449851321558604	0.0381634358592177
GMEB1	-0.3242859902151367	0.0556644002159089
MPP6	0.4785964230622586	0.0001330500955693
SACS	-0.5369603090770017	0.0258887408259692
SCLY	-0.3742556097415606	0.00175309241809
SART3	0.2316776692849824	0.0121422364550523
SELK	0.2105540166406283	0.2614735066193741
CRIM1	0.2457050519785655	0.0317036432868719
ZMYM3	0.666442423400448	0.0067878574798076
DCLK1	0.5581690618178762	2.42115496496e-05
DUSP14	-0.4136727314565558	2.99816052283e-05
ARL6IP4	0.2056066841513687	0.1020832520204588
PRG4	-0.0014127327650391	0.9854549752967666
GKAP1	-0.238569640745359	0.1243279300498839
ZNF207	0.0320025600330477	0.4684376733108006
EDF1	-0.1259261450771198	0.0323910563028118
TMUB1	0.2430920323938273	0.2941354944339617
FAM89B	0.0043332808580604	0.9573882123938624
PREP	-0.5813733829323345	7.80928737666e-05
PTK2B	-1.249577191008293	0.0050244644953502
CHAF1A	0.2786787006227859	0.0020316104036853
NAGA	0.2163732445967264	0.0408067525920299
DRG2	0.0908168993583461	0.5833641786335538
ARL10	-0.3829591598183045	0.0344270061707298
JMY	0.5329104911504162	0.0163610723769755
TRIP4	-0.0693386670412707	0.0720056581484086
DONSON	0.419195325441008	0.0475115059913988
CNPY2	0.2660977370467773	0.0705732318330425
ING1	0.1608244034168851	0.3715406595883038
ZNHIT2	-0.2151726389356296	0.0014995173974486
CLIC4	-1.0807059596620263	4.41753710943e-05
JAG2	-0.889648334835635	0.0003210480406802
NDRG3	0.3993101484334098	0.0071165091305934
NDRG2	-1.5083556956366535	2.07010458505e-05
DNAJB12	-0.2465605287949551	0.3454057764141785
DNAJB2	-0.6641938296610267	3.22605735132e-05
ABT1	0.2411976095687838	0.0076840717971931
MAP1A	0.6089010267407707	7.45199705075e-05
QKI	-0.5467086261203773	0.0089119457716545
ABHD1	0.5020806972891931	0.0525368148364218
GPC1	-0.3205529343409238	0.0379047099136018
BCAR3	-0.8875080668632448	0.0006224124308615
RIPK3	2.727055350292721	0.0014491636354651
MLLT4	-0.0481289404648034	0.5783841430732503
H2AFY	0.073438846241203	0.7381248745756299
IFI202	1.538574045894263	4.704471698887971e-09
ZRANB2	0.127392525182781	0.0907400656312198
ANGPTL2	0.0133489562882108	0.838398904645691
FHL3	-0.1527774602322119	0.041532515881593
GYG1	-0.2087559521170834	0.0574729652431817
GPC6	0.0934337317651861	0.5095902401235222
TBL2	0.5616240344662912	0.0129656658100235
ZNF346	0.2400447904825529	0.0845529283427989
WDR54	-0.3493485102916592	0.0008610791431611
ZEB2	0.2281216083429698	0.0093057767490262
AKAP8L	0.3097353333666931	0.0005466009691365
SMAP	0.0503332548373882	0.4351942499179712
DSTN	-0.2062901001807507	0.0307590729287008
PRMT2	-0.9980954218936848	1.09942818398e-05
PLP2	-0.0341863821862192	0.9153463857519948
TAGLN3	-0.6221464754771706	0.000546079261802
44445	0.136655733370512	0.1208374345488776
KHDRBS3	0.0044136581934618	0.9835030958808626
MTL5	-0.1969306831590339	0.1670986071264844
CDYL	0.1460526218199745	0.1154787143989913
SPRY4	0.26463284700141	0.1889712090810127
TENM3	1.2525640534503673	0.000141969682496
PUS1	0.1241594644363862	0.0406114847709336
ATRN	-0.2231522307052239	0.0512883709723097
AKT3	-0.1306249766497717	0.1024312134036327
FAIM	0.0896832444597576	0.1958915423601322
MAPK11	-0.4067746398492865	0.0008751246042817
CORO1B	-0.1207599180426282	0.1919587444979006
CORO1C	-0.4455692960022326	0.010483845336264
TBK1	-0.3290875430281945	0.0009722877329255
CTSZ	-0.0834005742233338	0.471000455948994
MCM3AP	0.407569126024597	0.0548466368143117
SH3BGR	-1.4714606011569635	0.001898534430975
FAM50A	0.0883485695397623	0.1941968798988351
NFAT5	-0.2257799492164258	0.1467623085231633
MPP2	-0.4949056949238362	0.0053524801003596
SNX1	-0.0589232224746533	0.5425714715533058
KATNA1	0.2602230949165431	0.019269111830155
STXBP4	-0.3802996283857864	0.001328563596305
PTGFRN	0.9266138061875158	0.0003322492531575
PHLDA3	0.0784680617770643	0.3659968648524503
TIMM10B	0.2327645965335119	0.0173104875979945
TIMM9	0.0797891392644049	0.4107635127922347
TIMM8A1	-0.7885265865968262	0.0350255950960297
CPQ	0.9002096908292664	0.0001690193998577
AGTRAP	-0.3131435245841903	0.042728236330522
NCDN	-0.776276240525027	0.0007229885241464
GIPC1	0.7120371368306044	0.0209920755261038
CELF2	-0.0461536503810823	0.4277440041666571
BCL10	-0.5517772007778426	5.47287644159e-05
CLIP2	-0.1258465567673884	0.1371173527160449
TPBG	0.1102050710673607	0.0340125201304023
EIF2S3X	-0.5633169050033235	0.0031311691559684
PALM	0.0037191665615908	0.9399778641668528
GSG2	-0.0088569231591998	0.9644351308602526
RABAC1	-0.2146075594854756	0.0019643584117422
XPR1	0.3720903578461199	0.0023195862436231
AIFM1	0.1495079838299626	0.0869707530223001
ALDH18A1	0.8051998123711044	2.0580051482077965e-07
RECQL	0.5826104873659358	0.036455323883296
SHCBP1	-0.0438259731940578	0.4561659741890769
UBA2	0.0108303336489542	0.8312544616988105
NEK4	0.5326365211484443	0.0505510121271843
NFS1	-1.21437818265714	2.0956697684e-06
APC2	-0.0135094364735072	0.90116110492368
RPS6KB2	0.1530264874337051	0.258324837669546
IK	-0.0288745985084701	0.4521933887818389
ABHD16A	0.4526775882293458	0.1308874998083165
CLIC1	-0.520362855714065	9.72172844686e-05
D17H6S53E	0.1996045662042164	0.409808973344607
AP3B1	-0.3405249510403975	0.0001804595465021
STK39	-0.5463610028601203	3.77025667498e-05
ILF3	0.4104382151314111	0.0036040975909084
TRIP6	0.0853568661713564	0.2055914341274033
CHEK2	-0.4933028613579624	0.0144308847683215
DFNA5	0.0843665885645317	0.3711324464733336
MECP2	0.7486696194479813	0.0108510279839044
MBD1	0.436219790243167	0.002292052332365
CRLF3	-0.2783438623586858	0.00565833899659
UBL3	0.1959570084561429	0.1989872576929753
VAMP5	0.5591752413822659	0.1042491173078796
KNOP1	-0.2026784851971981	0.0222400900408897
44444	-0.3582113651572041	0.0238924402231291
UNC119	0.0014133139300106	0.9904016777110726
DNPEP	-0.7386900457284135	0.001617830902406
STK25	-0.4483268146358695	0.000857699055682
PROSC	0.2377920909807703	0.0354872449852304
TOP3B	0.2578623583438471	8.42310728035e-05
SLC9A6	0.0992785739219871	0.31477896997822
ZMYND8	-0.0455848171092945	0.2055238597465947
BPTF	-0.0051077411583469	0.958303161438616
FAM104A	-0.3781210452653715	0.0001178740968449
GM13157	0.1457892675952141	0.3184145701773493
RLF	0.1831020448745322	0.1229569291362612
ZFYVE9	-0.000154739796359	0.9983349129708164
SEC14L1	-0.2327055172505413	0.0175130485736176
KCTD2	-0.0912323995497296	0.2926683700017814
DHX35	0.4309283292837669	0.0306824266805124
SOGA1	-0.0644632308562044	0.5882885071909232
ACAP3	-0.6655883262905881	0.0118638077592364
MTG2	0.1060898687123153	0.181466059950265
FUBP3	-0.0235672793305744	0.7124848389612206
CIZ1	-0.1459232703365291	0.1613417721627268
MDN1	0.2752049530091509	0.2039957087613434
SECISBP2L	0.1629046144867402	0.1118038597081839
GM6710	0.6181302096950452	0.0153872429343683
CCDC141	-3.0743323894808103	0.0007238609114
FAM171A1	0.5332085797072196	0.0027040056469445
MYEF2	-0.4201828792766143	0.0020343587503585
BAZ2B	-0.145450192185197	0.3408145043341023
UBTF	0.5331265693892484	4.2286094851e-06
ADNP	0.0368618016340691	0.605797907362063
QSER1	-0.8898648139206354	1.2712484211e-05
PABPC4	-0.1783338180696415	0.0029882285392535
HBBT1	0.0029942533918849	0.973779806792452
SUPT3	-0.2358550179387439	0.0138298113734544
SLFN9	0.3446828373205916	0.0013443266492792
VPS13D	-0.4177961444323783	0.0069427557713777
JAK1	0.4158617151267222	0.0042473076931644
TLK2	0.0277221874073467	0.3831673104042278
UHRF1BP1	0.8658428592963558	1.454556334151886e-10
DIP2C	-0.3416199439181754	9.82263329651e-05
PHF3	0.3346524401515786	0.0056017127904558
STOX1	-0.7814059336621493	1.375945011e-06
SBNO1	0.2631359253530928	0.2316570637093173
CGNL1	0.6918600709597906	0.0600830234015266
ZFC3H1	0.5686364790749902	0.0209828988091525
RBM34	-0.3587868521658771	0.0028738754834008
PPP2R3A	0.1743424365661138	0.0359192914991665
ZFP808	0.0721178261696213	0.5390915574354618
PDZD8	0.6801431653612938	0.011236536334097
HEATR2	-0.182794176031863	0.0073413736511446
MON2	-0.0760873157629273	0.4535251025672879
NOVA2	0.1746911749266842	0.0287843116167341
LENG8	0.1008185053150495	0.6131644947997141
HNRNPH3	0.0883180719979209	0.6145910226140107
YLPM1	-0.0888575585171314	0.127491750851887
ZFP384	0.3086752339986089	0.1632180317164039
GLYR1	0.0809094852522662	0.2095113043343415
RSBN1L	0.2921199334301426	0.0005495306288367
MTHFSD	-0.5936748445886227	6.45336273612e-05
TSC22D1	-0.360077574887351	0.0059386823981897
ZFP444	0.2035898758971174	0.027641090097803
TMPPE	0.3894437352120637	0.1369942186060901
RPS4L-PS	-0.2548477409421695	0.0028233067587252
SEPN1	-0.4909520708775701	0.1017168676745483
DNHD1	-0.1589209802652965	0.3226000241174788
S100A16	-0.4617943897194874	0.0029198274650562
FIP1L1	-0.1617070722060015	0.0472090363125654
FAM126A	0.2629774735813188	0.0371672834383913
ZC3HAV1	0.871435456255324	0.0002650967265966
MROH1	-0.834196006174548	0.0045714118692025
IRGC1	-0.1827026270090672	0.01807024053662
DIP2A	-0.4683441231389854	0.0118361085375803
1110002E22RIK	0.1465054303998935	0.0604766420504318
KCTD18	0.1285106127758212	0.0177391946525376
KIFC5B	0.3791231589128949	2.0270828125e-06
KCTD9	-0.3793869548327124	0.0143348438509359
TLN2	1.7755741739119082	1.010392660328903e-09
GOLGA2	-0.100673397302317	0.0623587028992069
TRMT2A	-0.009788443693597	0.8756457008499974
BTBD2	-0.1450619755325717	0.1547962605961329
NBEAL1	-0.2940243922304214	0.0160812679363746
GCN1L1	0.4323185869930517	0.0025957719380247
GM20498	0.1259795524646729	0.0491639674826536
AIM1	-0.1009834091499332	0.750650818678983
MKI67	1.3659459275537862	0.0017075333700524
GOLGB1	-0.0542251436244504	0.1047494412427588
DPYSL3	0.2112153138169304	0.1330054337941439
NCAPG	0.0202395941350711	0.848508109060746
4931408C20RIK	-0.5567678130335917	4.25729852396e-05
COL6A3	-0.5701960966226356	0.0004631940797079
ZC3H7A	-0.2024269792664022	0.1114117750731502
PPP4R1	0.119272417610901	0.0573248180672653
GM15800	0.1008934010083116	0.407907538137882
SLC4A1AP	0.0329408455588831	0.5603079432155699
ERICH1	-0.6897064081822691	4.16070540519e-05
GPR179	-1.7388312467799056	4.3682139466e-06
AHNAK2	0.5701391409987466	0.0066413888075699
AP1AR	0.3108327780374471	0.0169650682116728
PRR12	0.5985971450642678	0.003046312334227
GM20390	0.1813611401399188	0.2754091541368539
SCAF11	0.1254580014542599	0.0007171621938736
GM20425	0.8323612354692044	0.035629621634946
OXR1	0.7952346294890585	0.0005003780790288
TNS1	0.0211914502211607	0.800196055167307
ATAD2B	-0.6115931538070355	0.0258217113972345
VMN2R118	-0.0919288186726593	0.1225914978274791
44446	0.1012691973994637	0.567971567951089
4932431P20RIK	-0.3006974341103344	0.1648421101325111
BC018507	0.2024820421085335	0.0020241588358938
ELMSAN1	-0.0576367845325367	0.1719780189561793
GM17296	-0.2459139902078073	0.0060576928459473
CTAGE5	0.995640931587464	0.004981665822548
LRBA	-0.6139973639514331	1.8257427882e-06
ANKRD11	0.2572654847520215	0.1638918121653683
WDFY1	-0.0179128004896316	0.585144537973931
CCDC71L	-0.2236731573444507	0.0544999776710124
6330444E15RIK	-0.0091826165902274	0.9101539445451332
ZFHX4	0.2168575297465644	0.1389846260564258
NOLC1	0.0961238758691171	0.101803077345571
ZZEF1	0.1857767853061217	0.0022186793187686
AHNAK	0.3340093455262466	1.33250498881e-05
ZFP644	0.0031171084928458	0.9867886136602084
LPHN2	1.6564538282339134	2.4143367373e-06
ZFP277	0.0731797367848467	0.3615420217492756
BOD1L	0.5166783527651412	0.0049284739525809
PIBF1	0.0086239431023434	0.8850249056263028
TTC7B	0.0775888246359157	0.6015164222291887
TTC13	0.0659858347992585	0.546778414665744
AKAP11	0.6799063038466688	0.0017726476851951
ZC3H13	-0.0090935858837058	0.7653116910844966
URB2	0.1564172236687056	0.0351743655491765
TSC22D2	-0.3812893413546998	0.001376262461958
FOXM1	0.5015268156896967	0.0006701788051602
DNAJC21	-0.2736802535126035	0.1222671897666043
NFXL1	0.7269668814133133	0.0563080043440398
AKAP6	-2.053908509934718	1.33703580346e-05
R3HDM1	0.0735472377672927	0.0679158077915563
PTAR1	-0.2409144899650815	0.0343486682746423
BTAF1	-0.0578859251010228	0.2839530530023877
TAF4A	-0.0795213981172707	0.1037811441184794
ETL4	-1.4441685484851132	9.77141626839e-05
NOL8	0.142951946815246	0.0899123212928131
PDGFRB	2.4732552480793046	8.081240621153785e-07
FAM134B	-0.4496638685638949	0.2248945254367146
RAPH1	-0.7758229774142315	0.0003406449211516
FAT1	0.2211038688452385	0.0207054591395405
PCDHB12	0.2094594190643036	0.5131350931065447
KRI1	0.9885721822925768	2.117268248103748e-08
GM6576	0.2068846504656769	0.6757153179551812
WIZ	0.2738409760465745	0.0014038930033925
NXF7	0.0733238490849089	0.4818567663356042
MORC3	-0.1494164458627259	0.0016547983912272
PCDH1	-1.966416103580763	1.3625179151786504e-07
NPTXR	0.2911223609695514	0.3983169538827034
ZC3H7B	0.2615762170335522	0.0495256650169317
USP32	-0.0955884906249747	0.2624727690226563
FRYL	-0.716448449807324	5.49924118198e-05
SCAPER	1.0872190444474812	0.0013166403294365
TACC1	-0.2227836420650178	0.0147149704749382
PRRC2B	-0.361227391161234	0.0025506313927654
SNX7	-0.2928722784223607	0.0216862342791906
DAXX	-0.1272615324321637	0.0258375028535546
VPS16	0.1727698623817591	0.0029023910017517
NAA15	0.158427521128671	0.2835170982148555
ZFP275	-0.1212477328177563	0.1994894958696156
LYSMD2	1.0382854999414233	0.0011828771974566
SUPT16	0.0242970096417828	0.5155859685505173
SIPA1L3	0.0239170052202371	0.7188757178431744
APOL10B	0.6520240542546869	0.0005206511027619
KBTBD2	0.1582772473003317	0.1666286106819048
KDELC2	0.5453757795353114	9.5265421293e-06
ZBTB11	0.0561547765787739	0.7025323656692241
NOTCH2	-0.0646585301505727	0.1295970487669066
TTC3	0.3109817151785595	0.1077691973507491
EVI5L	-0.2980008254695219	0.0223786503461875
GM9923	-0.4947576625422056	0.0002573947582434
GM4944	0.1692977446952355	0.169259698127482
GM4975	0.0285533630149648	0.7410875089263188
GM5039	0.3814932030009371	0.0113778547003579
FAM186A	-0.2409535132241253	0.0008637873732836
FAM193A	0.0088128959684076	0.8898293776779789
SERPINB9	-0.1141634376704737	0.4071885154690872
SERPINB6B	-2.288482432571197	0.000367165452075
8030462N17RIK	0.3982763033373649	0.0049124849750779
RBM15	-0.0942030934746641	0.0116321378244383
ZBTB38	0.1079542617178306	0.6844638890393504
SNX12	-0.2194333956073904	0.0021653541255544
ATF7	0.3610440021675666	0.0001553561711968
TMEM181A	-0.0508255893603009	0.4092654857427933
TES	-0.8635947899648351	0.0001013901635819
PARP3	0.456891640036967	0.0029167722993531
C78339	0.1417680363095771	0.573452716811087
ZBTB2	0.0781312111965152	0.4630110497007781
PRKCA	-0.1065829799773784	0.0010382797994065
NXF3	-0.4491615910134548	0.0002996362928165
PATZ1	0.3946512212434875	0.0227746080805482
RAPGEF6	-0.0336008926276409	0.6946449898824938
2810408M09RIK	0.4056182200339903	0.0058771238449836
APLP2	-0.4137141048521054	0.0007660748655406
IFI47	-0.8658467549498804	0.0009750874723331
ZFP219	-0.2542260411419988	0.0011246943730692
ZFP663	0.3016300200240401	0.0217579250699794
DDX31	0.5126015134815465	0.0101204974968302
FXR2	-0.2376666555992736	9.0102781532e-05
SCAF4	0.0523873341781436	0.3163443085247464
MYL12A	-0.0825743890341764	0.0169566664468839
HMGXB4	-0.2008668334552011	0.0043430802949352
H1FX	-0.1684244946080576	0.0332250248552329
ZFP947	-0.5739064691667767	0.0081124924284653
GLTSCR2	1.123922401697764	0.0256003127686303
CEBPZOS	0.1414712425033853	0.4043730130585923
RSL1D1	0.7839903242706565	0.0086849570481483
4931406P16RIK	-0.3666624484874422	0.0138920822244515
METTL7A1	1.146712761433846	0.0024141697743601
PMS1	0.1354834753761903	0.0014453085544825
BC027231	0.4724201594763911	0.035094273986283
TBC1D19	-0.3385186028581065	0.0041239804427755
D17H6S56E-5	1.6726398901181538	7.0659168881608e-07
NT5DC2	-0.0582744449940061	0.5366136886911933
PCDHGC3	0.168520626627243	0.2200540779390071
PCDHGB6	0.4188372456868222	0.0016268597775422
SAR1A	0.0862443878209844	0.4767984755026651
CAPG	0.498668949392739	0.0002858083951901
CYP4F16	0.0750124216047006	0.7588393439842768
2210010C04RIK	-0.3287416825624055	0.0244735663637525
1700001G17RIK	-0.2692109858490559	0.0052691775815823
GM16286	0.1667488498193371	0.153633118844111
ZFP655	-0.2200021368184934	0.0882466421947463
DYNAP	1.2772503484178988	9.68080099574e-05
2200002D01RIK	-0.0123281341195544	0.9535876436193924
IFRD2	1.208587059046506	5.7875142112e-06
1810009A15RIK	0.4337878265377624	0.0550708015709984
SERPINB9B	-3.492632956169857	0.0014983771229159
YAE1D1	0.1102907267063966	0.2648732851251543
STAU1	0.3052930257096391	0.0001113449455452
TFAP4	0.5831166271975671	0.0004480595401079
BIRC6	0.1069905490669327	0.1704992747922395
RBM6	0.1972618088666936	0.0052125612357459
SYNRG	0.2021559655976189	0.0316823044867493
ERC1	0.1116375013189085	0.4162677798196563
