 	oxsm_fc	oxsm_bh
SRXN1	-0.4797370822890065	0.7016898783305484
PHOSPHO2	-0.0711735366179484	0.5370169169490205
ECHDC1	-0.5206333390422795	0.6054394993732469
KNSTRN	-0.5365636904912605	0.2348494744265711
CCDC101	-0.6087252935476435	0.2390688506982975
CIR1	-0.4383367766780335	0.8233507369866959
IFT22	-0.4967285700277238	0.3999371649979246
PHPT1	-0.396809108417389	0.8661705066754819
TMEM263	-0.2344041324698685	0.3927112111038539
ASF1B	-0.6876188064160049	0.2151391818590707
TMEM38B	-0.2011402178348426	0.5464324618590995
CNN3	-0.8644580896274787	0.0285386296976464
GON4L	-0.3502186057609861	0.466381264666889
PHYHD1	1.2793987937336666	0.0023581147138474
MCTS1	-0.2369387612228172	0.3173681187082995
IAH1	-0.1132509265104222	0.1501222011029761
ZNF593	-0.5880864958941835	0.1675678098280882
ZFPL1	0.3359785107168456	6.4146415137e-06
FAM122A	0.0294744050728022	0.0375863693982867
WDR53	-0.3976658482665264	0.9231119556807929
NGDN	-0.6141650884861837	0.2639883338205408
LENG1	-0.1214186851975741	0.0455381996255203
NAA16	-0.3667471563389299	0.7765353346461307
SELO	-0.0413509327632564	0.0524172299717037
CMTR1	-0.0520822042391265	0.0832879279740878
GDAP2	-0.5250366368838875	0.0703277977285209
GPATCH1	-0.4041379426321229	0.9207155964543196
P33MONOX	-0.7625766451240037	0.0002333482311273
DDX59	-0.3595799162591618	0.6634947979544563
SCYL3	-0.3215464638570048	0.5656280689638343
AKAP8	-0.6307205004202261	0.0011714379750283
APBB2	-0.7752985939327031	0.0552056118466501
PPP1R12A	-0.3981037224532991	0.8777360480965956
TMEM43	0.2206585571292217	0.1018505609397322
TPRG1L	-0.7634330860890335	0.030631541762354
POC5	-0.6874371882141667	0.0245070542031485
CCDC97	-0.2049534219577656	0.0334907935349498
TM9SF1	-0.421160994304126	0.9417442824986394
RSRC1	-0.6003384784391176	0.0115408782173747
DHX34	0.1301112712856344	0.0145425251067778
MXRA8	0.2299026931931469	0.0352332749457776
GTLF3B	-0.8576696189697964	0.0047889873778817
FOXP4	-0.3731636427277907	0.3477300522233885
NVL	-0.4976840537046635	0.1005669707651841
ERGIC1	-0.1410540226813469	0.2580522647070695
DNAJC10	-0.2697206435512559	0.0014441304491859
ABCB6	-0.679067619823084	0.1718674653612626
HMG20A	-0.2582894691633089	0.0249849502110215
MFSD1	-0.1709992436567559	0.1290852795848534
TELO2	-0.3963777184512121	0.6045448023095513
FBXO3	-0.0675263677951675	0.016075323385114
BRIX1	-0.4405804658789347	0.8037079235273044
TJAP1	-0.6966946591583363	0.0023165239064748
PAK1IP1	-0.6115491700482062	0.008639054940871
TSPAN4	-0.3216008835362763	0.4785029950745818
FAM96A	-0.0837410632746609	0.001669771964157
METTL15	0.0350237851921985	0.0107258995608819
PPP1R2	-1.2996087720348175	0.0011229932662363
RNFT1	-0.2609163495305563	0.0764451323818125
AKR1E2	0.0068913035951179	0.0220441890261448
SDF2	-0.238906533008473	0.1054169714439247
BAP18	-0.0537548400860527	0.1378047111902625
CRIP2	-1.0255512721066886	9.5624507967e-05
RMDN1	-0.8067699881683833	0.0243509931541639
ETFB	-0.1034075530626464	0.0019657545081745
MAD2L1BP	-0.8364793791319288	1.79566491597e-05
APOO	0.033122683400395	0.0018348851890304
L7RN6	-0.4505300895464411	0.7799352614904429
RAB13	-0.5250768030126187	0.4210927671190103
DTD1	0.7415364026412129	0.000412528473144
RASSF7	-0.2526652766642087	0.1869956805122091
RAI14	-0.3229402750653173	0.2019873537345728
EMC7	0.3700100964100101	0.022831749926089
LACTB	-0.0774985229146435	0.194429005397567
SERHL	0.1512737141666766	0.0019069502789436
SIL1	0.7334012877589036	0.0193698103911961
XPO7	-0.7476874632376189	0.0017878815133177
IPO7	-0.7754534342912106	0.0005279135922407
SYNC	-1.5275881707436547	0.0005433726311502
TCF20	-0.2479715478929298	0.0130007454090156
SORCS2	-1.6298536949375426	0.0001552511098219
UBL5	-0.57227439033624	2.2926860928e-06
NIF3L1	-0.1252300427663643	0.1531170508256833
SCYL1	0.0099501938154295	5.67545247627e-05
COL4A3BP	-0.5842281123923856	0.3279979478741284
MAGI3	-0.3964538652205705	0.7891668266854817
TSC22D4	-0.7260828911537861	9.93715291864e-05
EHD4	-0.7289390376807826	0.0001926643742825
YIPF5	0.5972730856331295	0.0005376397555795
MGEA5	-0.4717114023907612	0.6628922759780657
MYCBP	-1.1656633826920764	0.0015561453727253
SYT13	0.0293660183834302	0.0240997148776362
AIF1L	-1.1436152999569962	0.0017191658761144
STX12	-1.078409251556827	0.0003292324623255
TOR3A	-0.5119595579605002	0.0176405693592781
TNFRSF23	-0.5600120362985638	0.422803641954723
TFCP2	-0.1790031425073758	0.0052420195375493
RALGPS2	-1.497425845929565	2.9342901321e-06
MESDC2	-0.3631431322459463	0.423133052391178
LIMA1	-0.2740596062832873	0.0331315693298773
STRN3	-0.769854869164976	0.0004280119457629
NUSAP1	-0.0562288426744977	0.016093516376735
CSE1L	-0.7395349799314085	3.27358916907e-05
SCAMP2	-0.4136482617982533	0.9877082398090624
15-SEP	0.0598152666001062	0.023550036396093
MKRN2	-0.0837363531796085	0.0625769015657449
UBE4B	-0.475430873763889	0.4364084996073737
NEK6	-0.2158084600668217	0.0591748203804529
NEK7	-0.0739835463131549	0.0088956259508201
BVES	-0.3741499962302398	0.8256283808791613
CMTM7	-0.326086999753526	0.5178085540834879
XPO4	-0.597100391307845	0.1751022277114887
SDF2L1	-0.7093756650689266	0.2524788201049487
EIF4ENIF1	-0.6118938067746507	0.0018958028329979
PSMG2	-0.2232412926461272	0.0322185914905234
ANP32B	-0.8067763735973028	0.0389274343560109
DDX24	-0.382221420905075	0.8128639992095507
AGK	0.1261514934583611	0.002669118533267
PGPEP1	-0.7814507082337662	0.0003144929596391
SP6	0.1492067858558905	0.1599806574358832
GTF2I	-0.2919994784231364	0.2445368894252904
TM9SF3	-0.0886420369996637	0.0009214594859409
JPH2	0.3936418351663759	0.1250178151387828
TSSC4	-0.1315585796944873	0.0004378885075013
SLC9A3R2	-1.4551668663698103	0.0177729318737081
KDELC1	-0.2484396835409507	0.1055964662799028
CLPX	-0.116976636457665	0.0009252961231495
AMMECR1	-0.7086364736008932	0.0254459012418746
BIN3	-0.6815675465444017	0.087087547596864
STK4	-0.8206296409317564	0.0014750354166077
FIBP	0.0142012900585817	0.033026118363106
GTF2IRD1	-0.5364397484125362	0.3272768025894792
PRAF2	0.2264217628563014	0.0552218801040225
DAZAP1	-0.4615503520109365	0.4684904569704322
ERCC6L2	-0.9463958174449884	0.1329794726272044
PLEKHO1	-0.1582957164336049	0.3412859747531781
HTRA2	-0.0810295349571817	0.0165775206139047
PLSCR3	-0.8122264948522813	0.0017006301245937
PLSCR1	-0.2890981574606743	0.151403125673827
FLII	-0.1203850957186342	0.1799787784616171
PBK	-0.7060772700912357	0.0194008716440351
RPF2	0.2867897392533376	0.0804948048407648
CCDC86	-0.292049563641155	0.4610163121197969
RILPL1	-0.3693503953248379	0.5376591526491525
THAP11	-0.1068805076438748	0.0015089967910483
FADS3	-0.1328131975186784	0.4149038294872333
NO66	-0.4704664779585056	0.5081417297836368
TACC2	-0.6304018361562739	0.1119141877269982
TMEM47	-0.036934570703873	0.0028758788961364
NOA1	-0.1126853080085049	0.0167395019203289
RNASE4	-2.3734967779408165	0.0001915297619927
LANCL2	0.2396334740104728	0.0073481734019082
SH3BGRL	-0.1841068860854444	0.1166520474745115
KLF13	-0.4880022724584716	0.5471470767921547
PSMG1	0.000458431339735	0.0024420528564756
BTNL10	-0.5463792011072792	0.2527367991262911
SH3GLB1	-1.4038957308487707	0.0002670092853323
MYG1	-0.1819046651579032	0.0189216670852121
MLH1	-0.1624206084027554	0.0013217676472277
MBNL1	-0.1580951584540614	0.119872032263491
CHRAC1	-0.9134486593394158	0.002908037651225
LDB3	-0.8131800121776279	0.1306872163088608
SCAMP4	-0.1181396327482271	0.0137728319232053
ARL6IP1	0.4434190647125082	0.0174032489052913
LGALS8	-0.5229051070188843	0.5743018209069285
HMGN5	0.0183253430030854	0.0253440641074914
GMEB1	-0.8838764431323491	0.0349121204927086
MPP6	0.384204638886882	0.0001594531125277
SACS	-1.105104416995054	0.0179774413563132
SCLY	-0.2633367523886388	0.0943009344019244
SART3	-0.2443894269110716	0.1774713609602347
SELK	-0.6219087455486041	0.2970750558212096
CRIM1	-0.4499415233352725	0.8113284360181301
ZMYM3	0.6428575604471338	0.0145596582254894
DCLK1	0.0081467208682778	0.0010282944978209
DUSP14	-0.9001194613046047	0.0005900508176174
ARL6IP4	0.0754550309299346	0.0027400794829061
PRG4	-0.9691287152233192	0.000899573221521
GKAP1	-0.1411445367263979	0.1985918135103145
ZNF207	-0.5443366600076496	0.0431797481538527
EDF1	-0.4237092814556565	0.8522286410862318
TMUB1	-0.1509964324418096	0.3022667810958016
FAM89B	-0.1973852391533959	0.0003453953636572
PREP	-0.6093367637863846	0.0198462765901573
PTK2B	-1.279353880307854	0.0257383993983542
CHAF1A	-0.4365445088022858	0.6295922277418635
NAGA	-0.1671909326666009	0.0170581342535578
DRG2	0.1516899513832223	0.0283515317681674
ARL10	-0.4904728669964918	0.7793557173004279
JMY	0.2225312450033229	0.0396903580561382
TRIP4	-0.3361949598943863	0.0580662068441142
DONSON	-0.0960045869759333	0.144597382983612
CNPY2	0.1557471926205413	0.004081987006232
ING1	-0.1623810395087393	0.3178345339721982
ZNHIT2	-0.9685240239260352	0.0004533733278985
CLIC4	-1.47462978066046	0.0002386286159776
JAG2	-1.921836139702314	0.0008817639777738
NDRG3	-0.0949226723851035	0.0017644899178236
NDRG2	-1.811235474156856	0.0002398719675831
DNAJB12	-0.1231011005594215	0.266174626116578
DNAJB2	-1.0544500443243368	0.0007192518184185
ABT1	-0.1799716498150061	0.3857360117911332
MAP1A	0.1896643619197296	6.2533213331e-06
QKI	-1.0077110110211147	0.0125910169231306
ABHD1	1.23939737759964	0.0096076163987515
GPC1	0.0275617475595491	0.1170454817108953
BCAR3	-1.001552121646658	0.0081190924044514
RIPK3	0.8582666594898666	0.2224283808509311
MLLT4	-0.5076674732450895	0.3324216152792349
H2AFY	0.1105927074844833	0.0640773921949956
IFI202	0.4907443479551802	3.1983741413e-06
ZRANB2	-0.7600870518266156	0.0001365294473938
ANGPTL2	-0.6167341058709572	0.0032343597924222
FHL3	-0.6222963969420431	0.245607411492776
GYG1	-0.4198686952950591	0.9566288408789398
GPC6	0.1587663694874186	0.0953190969884295
TBL2	0.176506565893107	0.0170352202045837
ZNF346	-0.376141152156309	0.4566107072241118
WDR54	-0.4828919880440823	0.7139562600813683
ZEB2	-0.3888029361992993	0.7479987705803542
AKAP8L	-0.6695843158762584	0.48961841892917
SMAP	-0.3499668573294357	0.165672952080792
DSTN	-0.7721118801481693	0.0003398224523561
PRMT2	-0.8393123863764909	0.0290115961456742
PLP2	0.1201733708708938	0.0826490418575879
TAGLN3	-1.0729346079061886	0.0083041383853905
6-SEP	-0.3132952563885901	0.6312855474121203
KHDRBS3	-0.2774591646427293	0.4487070761455327
MTL5	-0.1488689005039499	0.1823428135525075
CDYL	-0.3852776258219025	0.7898611346374058
SPRY4	-1.2335954250077612	0.0153157137919702
TENM3	0.4773835783945014	0.0049718428354477
PUS1	-0.3536105242744295	0.7078796396308284
ATRN	-0.6018121103399885	0.1150177372587207
AKT3	-0.3844522105322355	0.775458790947528
FAIM	-0.6927507158045179	0.00764417369666
MAPK11	-0.1165623962899328	0.2474053473914907
CORO1B	-0.1967576771434357	0.0752984565920584
CORO1C	-0.7366446518165614	0.0254346857596296
TBK1	-0.4644817834196732	0.475820683483563
CTSZ	-0.373400924083609	0.6380525209563637
MCM3AP	-0.0133741780548739	0.0936950858601483
SH3BGR	-2.270199676034739	0.0024164785483607
FAM50A	-0.3208836412356209	0.2001438832156487
NFAT5	-0.2560127088775484	0.2945126719328312
MPP2	-1.048468906215235	0.0030834280414903
SNX1	-0.8392327745973289	0.0111678494402839
KATNA1	-0.3975131465361277	0.8744640736533953
STXBP4	-0.617945760654932	0.0003726128794957
PTGFRN	0.1315784990452632	1.46072288889e-05
PHLDA3	-0.4236954669677695	0.9451349457048248
TIMM10B	-0.3003498551141592	0.2261946969341143
TIMM9	-0.4310732929173401	0.887458956394937
TIMM8A1	-0.8995613730761886	0.1757189825487046
CPQ	0.051886455525787	0.0022034561851422
AGTRAP	-0.2453463473198516	0.321991223277176
NCDN	-1.2744599494767392	0.0010718235439986
GIPC1	-0.3571241241351315	0.6237181453493988
CELF2	-0.6942375198786186	0.0060706459808673
BCL10	-1.0695651699105864	7.0201813992e-06
CLIP2	-0.5752667701206442	0.1533430195998497
TPBG	-0.736674185618209	0.0040459467336639
EIF2S3X	-0.658458254061856	0.1593191057615736
PALM	0.047701541664185	0.0013413047594856
GSG2	0.3612022389698121	0.005591743561723
RABAC1	-0.2825630111220554	0.1689831424605921
XPR1	0.331394420847256	0.001131176588227
AIFM1	-0.0897904060854284	0.0010207211754552
ALDH18A1	0.2316599987046265	2.4137925198e-06
RECQL	0.341010329254976	0.0054674142374784
SHCBP1	-0.551430809299524	0.0481486198905467
UBA2	-0.3096546276382427	0.029027685843974
NEK4	-0.0140897292261541	0.1200514470046515
NFS1	-1.8036007236777492	1.123523491922182e-07
APC2	-0.4708042634626166	0.6148277194579745
RPS6KB2	0.0479859764551656	0.0013850080010027
IK	-0.5799835041156768	0.0185655246552828
ABHD16A	0.3075472587149354	0.0406690744852459
CLIC1	-0.9362750774960084	4.68265330885e-05
D17H6S53E	0.1377143508328069	0.0773430777352062
AP3B1	-0.4483468038061345	0.5165693295702694
STK39	-1.14747345004245	8.4172762837e-06
ILF3	-0.2133247092597975	0.0026901920045658
TRIP6	-0.6956850829783574	0.0131548363035515
CHEK2	-0.394064958038806	0.834808920482973
DFNA5	0.478081365804943	0.0021340343318105
MECP2	0.2428137844854263	0.0208093387128869
MBD1	-0.401415358993399	0.8667061519476105
CRLF3	-0.5130693537169406	0.3827710699442191
UBL3	0.0336366887474553	0.0902754133033752
VAMP5	0.8086728147087837	1.83369734227e-05
KNOP1	-0.9130510412001824	0.0001024527910329
5-SEP	-0.3894068802183513	0.9041248312006792
UNC119	-0.3345448478647717	0.4865730073044622
DNPEP	-0.499505208432958	0.5856820524504117
STK25	-0.7865072567650147	0.0068741126458349
PROSC	-0.0656777708361427	0.0122529112301926
TOP3B	-0.3577734300945504	0.3501190812182473
SLC9A6	0.1986485948857329	0.0001470054002213
ZMYND8	-0.4595006675347321	0.221722245787958
BPTF	-0.2878142927924476	0.2860533205548407
FAM104A	-0.7356105012587411	0.0002246745433202
GM13157	-0.1625548309837304	0.1137787892716521
RLF	-0.6352110980297372	0.109789516797659
ZFYVE9	-0.8291190100232961	0.0028193541978128
SEC14L1	-0.9194893286033916	0.0003082689769082
KCTD2	-0.0221845660089834	0.1150657912090476
DHX35	0.0925134689801041	0.0951617312147219
SOGA1	-0.468246387105153	0.6825747733402755
ACAP3	-0.9744292037370726	0.0102308536631377
MTG2	-0.4408350346623015	0.6797434758350871
FUBP3	-0.5775889188225792	0.0257866332972226
CIZ1	-0.5535988922150302	0.0700388122378674
MDN1	-0.222446870369288	0.3810642941103142
SECISBP2L	-0.1317252347544467	0.0207352734440147
GM6710	0.1384773049906788	0.0007441974443116
CCDC141	-3.168286453346234	0.0029025020739447
FAM171A1	-0.570478221137284	0.2303547831888729
MYEF2	-0.890584383597998	0.0017365600434995
BAZ2B	-0.4706162400208722	0.7859043225488159
UBTF	-0.2258052535919281	0.0279356316967245
ADNP	-0.3997116004987983	0.7912039445793001
QSER1	-1.3873199137806644	6.78478657022e-05
PABPC4	-0.8863076739524665	0.0033808519638306
HBBT1	-0.9046923742856045	0.062847616171784
SUPT3	-0.1112894767430278	0.0001819773986111
SLFN9	-0.1114029597168595	0.1230722281050865
VPS13D	-0.5113039642590147	0.2919601025636779
JAK1	-0.1732506339971441	0.0996125492637188
TLK2	-0.4101127126115378	0.771490596113469
UHRF1BP1	0.0615005579654336	0.0188345129005405
DIP2C	-0.5636630567680857	0.0030752246426086
PHF3	0.0719071912660365	0.0006522822148043
STOX1	-0.4772267628428712	0.7695225594541939
SBNO1	0.0930929177263736	0.0593799439532148
CGNL1	0.5138935950936404	0.0099560037666376
ZFC3H1	0.0737679271033277	0.0350641540419906
RBM34	-0.5339795979713824	0.2504298932430105
PPP2R3A	-0.5266739569833251	0.0089080409715786
ZFP808	-0.3092942819188222	0.0901973056636303
PDZD8	0.3494337878025454	0.0027292327819186
HEATR2	-0.450187064731193	0.3796247416901291
MON2	-0.2638175541313445	0.1785887219757912
NOVA2	-0.2919810620387811	0.3639418247733989
LENG8	-0.2880397765334777	0.5545231460067659
HNRNPH3	-0.8780540650811312	0.12452266423951
YLPM1	-0.525190638040126	0.0875736100633307
ZFP384	-0.2284298830055563	0.2941373018651997
GLYR1	-0.2923667352309871	0.2042013269033264
RSBN1L	-0.3118425724613963	0.155327189420056
MTHFSD	-0.3255134621221965	0.1021180135291316
TSC22D1	-1.0113565196898864	7.14533215635e-05
ZFP444	-0.1814402123832337	0.0028706604484008
TMPPE	0.0543785092522978	0.2285304420317223
RPS4L-PS	-0.7418971518198098	0.0030418430255502
SEPN1	-0.2961837168411628	0.6449784732986095
DNHD1	-0.5977484697091627	0.317656133528173
S100A16	-0.3088445442740501	0.5738976809011971
FIP1L1	-0.7883748966153022	0.0004454888325664
FAM126A	0.0947073167093707	0.0060600249111011
ZC3HAV1	0.2747016602811067	0.0022702568296868
MROH1	-0.9668433620721416	0.0048053986543195
IRGC1	-0.5853251919532565	0.0154625427741407
DIP2A	-0.4131423115237285	0.9867532389026374
1110002E22RIK	-0.7323265050602032	0.008624961682183
KCTD18	0.2590623751442836	5.26929546388e-05
KIFC5B	-0.1775759864253701	0.0003908928281535
KCTD9	-0.6504239036881908	0.1693399246018658
TLN2	0.8196746322664616	6.6184729429e-06
GOLGA2	-0.6096090576500928	0.0141938704665384
TRMT2A	-0.3870480151759811	0.7107562355223317
BTBD2	-0.4512285627823629	0.7325686620977373
NBEAL1	-0.5299047408658972	0.3839316160065693
GCN1L1	-0.2326848028622168	0.1309402802825793
GM20498	-0.1266937111148906	0.0053680252692095
AIM1	0.3486011301389606	0.0409337756980362
MKI67	0.8449340556097736	0.0012790415249335
GOLGB1	-0.3698692136164342	0.5987432642048608
DPYSL3	-0.4048474004412327	0.9581255574550148
NCAPG	-0.3391283714911032	0.5496989757369348
4931408C20RIK	-1.2758820753055249	0.0023901308618771
COL6A3	0.9199611882240464	0.0455112364284107
ZC3H7A	-0.4974984702657098	0.5970888108433965
PPP4R1	-0.5398672651311333	0.1899369505464448
GM15800	-0.0600786931326541	0.0634346948898688
SLC4A1AP	-0.4294331325074722	0.8562314469793172
ERICH1	-0.8944600597928141	0.0008915762941738
GPR179	-2.4499947411282	1.34567415384e-05
AHNAK2	-0.2570167588620496	0.4557922614717549
AP1AR	-0.3448198268512341	0.275359750614924
PRR12	0.351797460294691	0.0004586961198621
GM20390	-0.2005332464635357	0.2247978430053551
SCAF11	-0.3619453403979529	0.0488571872094155
GM20425	0.5265546309753958	0.0532765182897703
OXR1	0.5361100527996469	3.59873717795e-05
TNS1	-0.622873372733415	0.1277966131774775
ATAD2B	-1.1672849906418072	0.0502482625512482
VMN2R118	-0.5828146856637098	0.0370159734519973
4932431P20RIK	-0.4725400470565208	0.7815195032694685
BC018507	-0.5282557550233317	0.329243442231959
ELMSAN1	-0.4337137712400578	0.6646906090489363
GM17296	-0.4967614034264591	0.5402877054216714
CTAGE5	0.5902121961020641	0.0368910426989666
LRBA	-0.6234018645115544	0.0522313118032442
ANKRD11	0.1330253100583405	0.0256638935556563
WDFY1	-0.6242277737806224	0.0289906535174126
CCDC71L	-0.9449710166691674	2.51613427678e-05
6330444E15RIK	-0.4628108655365366	0.5579123342753854
ZFHX4	0.4309932640381121	0.0006296744714985
NOLC1	-0.5442991486161904	0.0051736590746523
ZZEF1	-0.0871743508908	0.0069256385402117
AHNAK	-0.0023600460030196	0.0028561585000493
ZFP644	-0.4035467297993316	0.9508767672831312
LPHN2	1.3738720341203463	1.1265263521e-06
ZFP277	-0.5816744238750863	0.2440524048607997
BOD1L	0.028192676913296	0.0548132275844415
PIBF1	-0.5606064317937887	0.1251365765364288
TTC7B	-0.0469958808238706	0.1673497409288892
TTC13	-0.1055943926419838	0.0214873492061503
AKAP11	-0.3136878168124011	0.3039090911116466
ZC3H13	-0.4753808581258732	0.0392657527281124
URB2	-0.3154318944030833	0.1635308318018479
TSC22D2	-0.925531380265082	7.93905183643e-05
FOXM1	0.002986394727379	0.0227955582928154
DNAJC21	-0.6540550603660568	0.1729326116819706
NFXL1	0.4075117496612164	0.1353512138999291
AKAP6	-2.1407479205940625	0.0001107139225132
R3HDM1	-0.52805924825616	0.0101852648799988
PTAR1	-0.2843144832778973	0.1889580566381463
BTAF1	-0.292899736745761	0.0606446479053841
TAF4A	-0.4933869202986797	0.2784079634526506
ETL4	-0.7025161255961545	1.87216691551e-05
NOL8	-0.54964980872278	0.1880305497957725
PDGFRB	2.512771896041866	0.0072856246236211
FAM134B	-0.3877887655273504	0.930213383446078
RAPH1	-1.121267033722974	0.002433262987293
FAT1	-0.166568394718037	0.0420525440396636
PCDHB12	-0.3384629754386912	0.8345067121733463
KRI1	-0.0687961550256904	0.0157420006234189
GM6576	-0.7241049277688942	0.5695164011077024
WIZ	-0.4355493112749033	0.5300102482483804
NXF7	-0.422813031428871	0.9561649690013796
MORC3	-0.7568751842307047	2.2316786557e-06
PCDH1	-1.299641448515797	0.0008590439139347
NPTXR	-0.060004905237836	0.2051201947064662
ZC3H7B	-0.2330484105005893	0.197018178974859
USP32	-0.3881143932275555	0.7408781537481669
FRYL	-0.8641496278088567	0.0056706682503854
SCAPER	0.492830513378519	0.0049367930741091
TACC1	-0.6105366381949376	0.0707266095293165
PRRC2B	-0.7272439353940352	0.0045168705173218
SNX7	-0.1732845773670515	0.2186145775932691
DAXX	-0.6319744230187208	0.0034255569343112
VPS16	-0.3751012599182489	0.7239725421448567
NAA15	-0.3911496362879606	0.8945821093547912
ZFP275	-0.3173479612705259	0.2974411202762893
LYSMD2	-0.9624383497158032	0.20171753855565
SUPT16	-0.7133520648075816	0.0346532249052314
SIPA1L3	-0.6804022155248411	0.0070215548696815
APOL10B	0.8623615090841967	0.0298538464148155
KBTBD2	-0.316324395032592	0.44453793738643
KDELC2	0.0741393588149596	0.0096697406305415
ZBTB11	-0.3419473990330334	0.6400461637830994
NOTCH2	-0.6069069272950844	0.0175663809887039
TTC3	0.0835643744048267	0.0261529876935704
EVI5L	-0.4818726669853523	0.5497865166666596
GM9923	-0.6587862008213063	0.0137117551773066
GM4944	-0.1282671087718961	0.1031897663258407
GM4975	-0.2481866662175992	0.2863236178893016
GM5039	-0.4835791782884386	0.5749306046633555
FAM186A	-0.7020964923516959	0.0003922482568072
FAM193A	-0.6682886017417085	0.009210336072667
SERPINB9	-0.7755503018015827	0.0926298869317897
SERPINB6B	-2.677798907767604	0.0013314671721016
8030462N17RIK	-0.5571873872641662	0.4977755277425944
RBM15	-0.4591005935070649	0.1715069781889564
ZBTB38	-0.112945757575837	0.3354166318591625
SNX12	-0.5684719191324188	0.0271661818320033
ATF7	-0.120576652098192	0.0002738254777469
TMEM181A	-0.800752500407025	0.0010078059237906
TES	-0.6636893878576815	0.2866148766142522
PARP3	0.1702167039052876	0.0013363164892196
C78339	0.1427709708382535	0.1028679363298129
ZBTB2	-0.2123565527840037	0.0009239884536738
PRKCA	-0.146239618522852	0.0070567241878507
NXF3	-1.1197877000691738	0.0002405910205575
PATZ1	-0.2091505439765613	0.1276208837054555
RAPGEF6	-0.3185812023479292	0.3205773250160735
2810408M09RIK	-0.0846508996836792	0.01707381157348
APLP2	-0.787377944423332	0.0097678852626222
IFI47	-0.6495301175635299	0.2520491016904144
ZFP219	-0.8739899817159158	5.4620219242e-05
ZFP663	-0.4665208028385364	0.70249410217584
DDX31	-0.1001813477848717	0.155080239625664
FXR2	-0.599401271974516	0.0015656394129939
SCAF4	-0.2976407838038513	0.0579455626843801
MYL12A	-0.4628734130936546	0.5137314853709598
HMGXB4	-0.4917745498298281	0.3420761076933437
H1FX	0.2561063818768007	0.0689114015442277
ZFP947	-1.4110893275693377	0.000375053439289
GLTSCR2	-0.3519582950223637	0.741802781624679
CEBPZOS	-0.3899896610890562	0.8856382807481638
RSL1D1	0.0688327967927517	0.0665450499276398
4931406P16RIK	-0.8702108790176661	0.0021515253374118
METTL7A1	1.2384110927134466	0.0086936810385257
PMS1	-0.0522815593433455	0.0030561255230049
BC027231	0.0993619443211026	0.022207582150149
TBC1D19	-0.5055246584243468	0.2453741853683117
D17H6S56E-5	0.7066472948802663	0.0031971095834034
NT5DC2	-0.416107242978705	0.996906070786344
PCDHGC3	-0.3537027409013071	0.6526621110102506
PCDHGB6	-0.3666369210545654	0.724825033698093
SAR1A	0.1440361699195784	0.0007809608723903
CAPG	-0.0716036304380613	0.0630115570675519
CYP4F16	0.051168251320872	0.0845147536828719
2210010C04RIK	-1.2125648691161832	0.000395501732921
1700001G17RIK	-0.6124929818195827	0.0287137732246434
GM16286	-1.1982966282818617	1.0660030324210324e-10
ZFP655	-1.0588827153992193	0.0156206847248235
DYNAP	0.8256936720548127	4.877875653641606e-08
2200002D01RIK	-0.0004352347153694	0.1135300455393023
IFRD2	0.2149798632299631	2.69385828057e-05
1810009A15RIK	-0.2195500140360574	0.0034453111683009
SERPINB9B	-3.8543161456218726	0.0046497446878823
YAE1D1	-0.7660316787698263	0.0036377237333454
STAU1	-0.5273023344957334	0.0735864760820328
TFAP4	-0.5088547152348657	0.4946523951080323
BIRC6	-0.2929906635909962	0.2319453591022727
RBM6	-0.6459743607051817	0.0048480974793854
SYNRG	-0.2077370720663935	0.0163454915345546
ERC1	-0.4690700892759288	0.7857804609824696
